step,train_loss,train_accuracy,ce_loss,pairwise_loss,learning_rate,wall_clock_time_sec,val_loss,val_accuracy,val_nll,val_ece,val_brier,val_positive_logit_mean,val_hard_negative_logit_mean,val_margin_mean,val_positive_drive_mean,val_positive_resistance_mean,val_hard_negative_drive_mean,val_hard_negative_resistance_mean,val_sample_uncertainty_mean,val_ambiguity_mean,val_class_resistance_mean,val_resistance_noise_corr,val_resistance_occlusion_corr
1,1.6244347095489502,0.1875,1.6244347095489502,0.003636271459981799,0.001,0.09092497825622559,,,,,,,,,,,,,,,,,
2,1.6055004596710205,0.25,1.6055004596710205,0.003749693278223276,0.001,0.17569875717163086,,,,,,,,,,,,,,,,,
3,1.5993773937225342,0.1875,1.5993773937225342,0.0037931937258690596,0.001,0.2611508369445801,,,,,,,,,,,,,,,,,
4,1.592209815979004,0.34375,1.592209815979004,0.003782725427299738,0.001,0.34488487243652344,,,,,,,,,,,,,,,,,
5,1.6190640926361084,0.1875,1.6190640926361084,0.003714966354891658,0.001,0.4275057315826416,,,,,,,,,,,,,,,,,
6,1.5590981245040894,0.34375,1.5590981245040894,0.0036549221258610487,0.001,0.5116839408874512,,,,,,,,,,,,,,,,,
7,1.5875355005264282,0.21875,1.5875355005264282,0.0035663885064423084,0.001,0.5946049690246582,,,,,,,,,,,,,,,,,
8,1.580424189567566,0.25,1.580424189567566,0.0034562957007437944,0.001,0.6811230182647705,,,,,,,,,,,,,,,,,
9,1.590319037437439,0.3125,1.590319037437439,0.003375225467607379,0.001,0.7635769844055176,,,,,,,,,,,,,,,,,
10,1.581444501876831,0.25,1.581444501876831,0.00333621958270669,0.001,0.8463668823242188,1.6357828378677368,0.1953125,1.6357828378677368,0.07981568574905396,0.811301589012146,0.055861033499240875,0.3514541983604431,-0.29559317231178284,0.39039379358291626,1.7137514352798462,1.7538164854049683,1.2998533248901367,0.690863847732544,0.8151172399520874,0.2000376135110855,0.053647708147764206,-0.05567564070224762
11,1.5389673709869385,0.40625,1.5389673709869385,0.003359847469255328,0.001,1.0609819889068604,,,,,,,,,,,,,,,,,
12,1.5145025253295898,0.40625,1.5145025253295898,0.003380159381777048,0.001,1.1432271003723145,,,,,,,,,,,,,,,,,
13,1.516313910484314,0.34375,1.516313910484314,0.0033968067727983,0.001,1.2261087894439697,,,,,,,,,,,,,,,,,
14,1.5062835216522217,0.3125,1.5062835216522217,0.0034405291080474854,0.001,1.307516098022461,,,,,,,,,,,,,,,,,
15,1.5257792472839355,0.34375,1.5257792472839355,0.0035258731804788113,0.001,1.3900978565216064,,,,,,,,,,,,,,,,,
16,1.5015311241149902,0.40625,1.5015311241149902,0.003636680543422699,0.001,1.4741339683532715,,,,,,,,,,,,,,,,,
17,1.5772417783737183,0.25,1.5772417783737183,0.0037711418699473143,0.001,1.566349983215332,,,,,,,,,,,,,,,,,
18,1.510441780090332,0.375,1.510441780090332,0.0038438276387751102,0.001,1.6558618545532227,,,,,,,,,,,,,,,,,
19,1.4610182046890259,0.375,1.4610182046890259,0.00394641375169158,0.001,1.7423851490020752,,,,,,,,,,,,,,,,,
20,1.4072048664093018,0.46875,1.4072048664093018,0.004117644391953945,0.001,1.826814889907837,1.6970473527908325,0.1953125,1.6970473527908325,0.16791552305221558,0.8414097428321838,0.1488434076309204,0.7265689373016357,-0.5777255296707153,0.5521234273910522,2.1384212970733643,2.706211566925049,1.497920274734497,0.6231472492218018,1.3069031238555908,0.20005667209625244,0.059274498373270035,-0.03576462343335152
21,1.4120498895645142,0.5,1.4120498895645142,0.004346780478954315,0.001,2.0581858158111572,,,,,,,,,,,,,,,,,
22,1.565158486366272,0.375,1.565158486366272,0.0045779249630868435,0.001,2.143286943435669,,,,,,,,,,,,,,,,,
23,1.4879639148712158,0.40625,1.4879639148712158,0.004713196307420731,0.001,2.225921869277954,,,,,,,,,,,,,,,,,
24,1.4133541584014893,0.4375,1.4133541584014893,0.004784146789461374,0.001,2.3140439987182617,,,,,,,,,,,,,,,,,
25,1.4100117683410645,0.46875,1.4100117683410645,0.004866904113441706,0.001,2.4032537937164307,,,,,,,,,,,,,,,,,
26,1.2882572412490845,0.625,1.2882572412490845,0.004942609928548336,0.001,2.488240957260132,,,,,,,,,,,,,,,,,
27,1.3833374977111816,0.46875,1.3833374977111816,0.005102150142192841,0.001,2.5724639892578125,,,,,,,,,,,,,,,,,
28,1.4329253435134888,0.4375,1.4329253435134888,0.005211944226175547,0.001,2.659303903579712,,,,,,,,,,,,,,,,,
29,1.2524058818817139,0.625,1.2524058818817139,0.0053117829374969006,0.001,2.7442097663879395,,,,,,,,,,,,,,,,,
30,1.3021379709243774,0.65625,1.3021379709243774,0.005406365729868412,0.001,2.8291549682617188,1.8312469720840454,0.1953125,1.8312469720840454,0.3131799101829529,0.9249924421310425,0.1992398053407669,1.114150047302246,-0.9149101972579956,0.37526935338974,2.206789255142212,3.671776533126831,1.091279149055481,0.4670710861682892,1.5321506261825562,0.20003055036067963,0.06498123705387115,-0.026086341589689255
